customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,RecordDate
4016-VTOTI,Male,1,No,No,36,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,159.98,5924.4,Yes,2023-01-06
4577-SYAUI,Female,1,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),50.01,1188.97,No,2023-01-06
2016-MGZOS,Female,0,No,Yes,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,134.1,2458.72,Yes,2023-01-06
9250-QNJLB,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),38.5,431.8,Yes,2023-01-06
1827-KGGZM,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,144.36,3554.89,Yes,2023-01-06
5638-IYEAO,Female,0,Yes,Yes,38,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),124.18,4788.94,Yes,2023-01-06
5197-JAIZI,Female,1,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,137.12,2785.4,Yes,2023-01-07
9761-UJXKO,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),158.78,4090.51,No,2023-01-07
7528-QRIBJ,Male,0,Yes,Yes,32,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),111.89,3512.98,No,2023-01-07
5091-WWNDA,Female,0,Yes,Yes,22,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,122.18,2629.05,Yes,2023-01-07
8509-GHGTW,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,142.2,5413.65,Yes,2023-01-07
5681-JQYAH,Female,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,117.77,468.02,Yes,2023-01-07
4487-KPSFF,Female,0,Yes,No,29,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),122.64,3645.52,No,2023-01-07
3973-DHZZI,Female,0,No,No,34,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,96.3,3261.65,Yes,2023-01-07
3300-EUWXR,Male,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),156.49,4754.49,Yes,2023-01-07
9049-PAHJU,Male,1,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,47.93,994.95,No,2023-01-07
7895-JRTYU,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,139.07,4401.24,Yes,2023-01-07
5448-JJNPC,Female,0,Yes,Yes,35,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,132.67,4705.95,Yes,2023-01-07
2184-UYEMG,Female,0,Yes,Yes,8,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),121.27,987.82,Yes,2023-01-07
6523-GOMNO,Male,0,Yes,No,60,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,111.34,6553.89,No,2023-01-07
4591-DTMBD,Female,0,Yes,No,35,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,88.46,3167.25,No,2023-01-07
5959-JXJAR,Female,0,Yes,No,19,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),119.24,2199.04,Yes,2023-01-07
9782-KCSPU,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),137.79,1647.4,No,2023-01-07
1475-KOENK,Male,0,Yes,Yes,17,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),124.0,2147.2,No,2023-01-07
1829-CEJIP,Female,0,No,Yes,63,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),133.26,8645.77,No,2023-01-07
5119-MPFMS,Female,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,159.27,6541.34,Yes,2023-01-07
6918-BQPUE,Female,0,Yes,No,30,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),119.36,3561.74,Yes,2023-01-07
9126-PBTBN,Female,0,No,No,49,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,78.97,3788.95,No,2023-01-07
6014-IQXLD,Female,0,No,No,2,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),110.17,219.73,No,2023-01-07
7746-HWIJZ,Female,0,No,No,29,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,113.01,3296.16,Yes,2023-01-08
7597-EHPNC,Female,0,Yes,Yes,22,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),91.73,2008.69,Yes,2023-01-08
7972-ROSMR,Male,0,No,Yes,8,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),144.95,1128.15,No,2023-01-08
5472-MUXTL,Female,1,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,43.65,1950.9,No,2023-01-08
6035-WXCAE,Female,1,Yes,No,30,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,141.23,4280.46,No,2023-01-08
2886-UNHHE,Male,0,No,No,30,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),121.8,3761.08,Yes,2023-01-08
4113-WXAMR,Male,1,No,No,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.77,985.33,Yes,2023-01-08
4965-TRDFO,Female,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,143.01,578.13,Yes,2023-01-08
2689-ZEGYX,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,144.26,4368.75,No,2023-01-08
7156-GKUAS,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),132.61,1703.17,Yes,2023-01-08
3505-ODPVC,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),152.97,1191.64,Yes,2023-01-08
2612-DHZMM,Male,0,Yes,No,57,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,134.15,7670.83,Yes,2023-01-08
8719-WTEGT,Female,0,Yes,No,4,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),75.71,296.77,Yes,2023-01-08
9869-RFDRX,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,168.35,2140.2,Yes,2023-01-08
4115-TLGSI,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),127.01,2273.43,No,2023-01-08
3866-CFALJ,Male,0,No,No,9,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,122.28,1087.33,Yes,2023-01-08
2295-CUNHS,Male,0,No,Yes,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.84,1356.76,No,2023-01-08
4489-YGEWP,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),51.86,2895.06,No,2023-01-08
3653-QPLAU,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,49.12,841.11,Yes,2023-01-08
6631-OBTIR,Female,0,No,No,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,159.93,7205.95,Yes,2023-01-08
8606-KIRLK,Female,0,Yes,Yes,28,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),103.2,2803.12,Yes,2023-01-08
9240-IHCZE,Male,1,Yes,No,50,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,83.38,4118.55,Yes,2023-01-08
4236-BORYQ,Female,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),154.2,1976.49,Yes,2023-01-08
6004-SSHXW,Female,1,No,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,110.69,450.75,Yes,2023-01-08
6730-IVGVC,Male,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),164.45,7257.09,Yes,2023-01-08
8135-YAZTX,Male,0,No,No,37,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.39,3723.87,Yes,2023-01-08
5793-SVVUT,Female,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),65.69,2121.05,Yes,2023-01-08
1315-CJOZL,Male,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,52.71,1682.01,Yes,2023-01-08
6715-XNNED,Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,143.31,1024.59,Yes,2023-01-08
6969-LYHWU,Male,1,No,No,6,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,98.68,576.59,Yes,2023-01-08
3840-ZKYVY,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),146.6,6941.5,Yes,2023-01-08
1721-WABJX,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),181.03,4986.24,Yes,2023-01-08
4584-QJAOU,Male,1,No,No,9,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),160.01,1472.69,Yes,2023-01-08
6162-ZRRZV,Female,0,Yes,No,44,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),124.71,5532.4,Yes,2023-01-08
5811-SDAPK,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,180.12,3485.56,Yes,2023-01-09
9859-SAMKX,Female,0,No,Yes,44,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),107.57,4729.29,Yes,2023-01-09
4839-CHUHE,Female,1,No,Yes,16,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,75.61,1197.95,Yes,2023-01-09
5611-BOUGS,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),55.43,437.42,Yes,2023-01-09
4018-WJUMV,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),38.86,2110.58,Yes,2023-01-09
2061-PHZZG,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,126.64,5266.3,Yes,2023-01-09
8226-SHKTD,Male,0,Yes,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),95.85,3339.27,No,2023-01-09
5509-ASPHZ,Male,0,No,Yes,24,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,135.55,3196.49,Yes,2023-01-09
1258-IPXBX,Female,1,Yes,No,25,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,121.71,2999.16,Yes,2023-01-09
7252-XPBCN,Male,0,No,No,23,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),121.81,2814.83,Yes,2023-01-09
5831-WKQKW,Female,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,69.45,842.28,Yes,2023-01-09
9847-MTFEI,Female,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,38.63,1012.78,Yes,2023-01-09
9953-ZTHGC,Male,1,No,No,17,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,165.4,2827.59,Yes,2023-01-09
1481-PIKOV,Male,0,No,No,35,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,133.99,4779.79,No,2023-01-09
5647-ISXFK,Male,1,Yes,No,2,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),124.95,253.34,No,2023-01-09
5453-KVLFG,Male,0,Yes,No,20,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,126.8,2520.37,Yes,2023-01-09
6072-AMYYD,Female,0,No,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,179.14,5994.27,Yes,2023-01-09
6468-LSBOS,Female,0,No,No,24,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),125.88,3037.55,No,2023-01-09
5852-JXDKT,Male,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),54.13,1735.57,Yes,2023-01-09
2136-DLDKP,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),151.76,887.73,Yes,2023-01-09
3656-HJBZF,Female,1,No,No,32,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),120.13,3858.71,Yes,2023-01-09
2182-MCUAE,Male,0,No,No,46,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,151.61,7051.91,Yes,2023-01-09
1918-SSKTD,Female,1,No,Yes,10,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,132.17,1328.51,Yes,2023-01-09
3691-PXOYB,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,172.96,2809.52,Yes,2023-01-09
3053-SYROH,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),130.01,401.64,Yes,2023-01-09
1391-BRVVG,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),128.89,1017.32,No,2023-01-09
5579-CXYZO,Male,0,Yes,No,38,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,97.84,3716.09,Yes,2023-01-09
7615-PCPLZ,Female,0,No,No,22,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,108.75,2357.58,No,2023-01-09
4630-MJDPD,Male,0,No,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,134.45,5665.6,Yes,2023-01-09
3452-YZQXX,Male,0,Yes,Yes,41,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),105.07,4425.86,No,2023-01-09
5212-TEZGN,Female,0,Yes,No,41,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),104.67,4215.12,Yes,2023-01-09
4493-XDDSV,Male,1,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,144.37,872.22,Yes,2023-01-09
6406-KJRLD,Female,1,No,Yes,36,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Mailed check,121.84,4351.7,No,2023-01-09
7739-HUSKN,Male,0,No,Yes,30,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,140.98,4121.11,No,2023-01-10
5682-SJCRO,Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.4,700.04,Yes,2023-01-10
5621-IPRKQ,Male,1,No,No,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,106.42,844.06,Yes,2023-01-10
7497-EJZQT,Male,0,Yes,No,17,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,110.87,1830.78,No,2023-01-10
8278-ZBSGX,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,133.99,1884.04,Yes,2023-01-10
4798-WQOUW,Female,0,No,Yes,24,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,124.65,2957.78,Yes,2023-01-10
3406-GURXT,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,164.86,1345.31,Yes,2023-01-10
3404-PSVCN,Female,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,137.73,8188.07,Yes,2023-01-10
2684-LCNKZ,Male,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),56.8,459.94,Yes,2023-01-10
4991-ORPLZ,Female,1,Yes,No,42,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),145.52,6208.32,Yes,2023-01-10
1521-OZISE,Female,1,No,No,51,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,103.56,5262.14,Yes,2023-01-10
2268-ZWOQB,Female,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,179.67,11015.14,No,2023-01-10
5441-NPJQD,Female,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),54.52,2541.02,No,2023-01-10
8694-MHISW,Female,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,65.28,2341.56,Yes,2023-01-10
7444-MPXST,Male,0,No,Yes,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,166.61,2386.87,Yes,2023-01-10
2465-RIUVG,Male,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),138.68,4629.19,No,2023-01-10
7164-QPSGT,Female,1,No,No,55,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,124.08,6798.7,Yes,2023-01-10
3389-FZTHP,Female,1,No,No,31,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),129.32,3956.6,Yes,2023-01-10
7358-JVPIR,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),171.07,2345.45,Yes,2023-01-10
7700-HZOGY,Male,1,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,44.68,1952.75,Yes,2023-01-10
7205-OOSNU,Female,0,Yes,Yes,28,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),149.25,4097.19,No,2023-01-10
6407-QBXMG,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,142.06,5676.46,Yes,2023-01-11
6209-UEDAV,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),126.48,4709.57,No,2023-01-11
6279-BNVKX,Female,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),54.34,2763.34,Yes,2023-01-11
5828-ABHPB,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,154.98,7278.3,Yes,2023-01-11
1666-NBEEL,Female,1,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,175.44,4971.13,Yes,2023-01-11
9626-QGEJM,Male,0,Yes,Yes,36,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),113.4,4119.86,Yes,2023-01-11
8422-ILYOQ,Female,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,146.79,5905.05,Yes,2023-01-11
6270-ESCXH,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,31.48,1104.48,Yes,2023-01-11
2103-MRRXP,Female,0,Yes,Yes,18,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,99.73,1771.02,No,2023-01-11
5303-HOUHW,Female,0,Yes,No,44,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),133.92,5896.21,No,2023-01-11
9551-UFDNR,Female,0,Yes,Yes,42,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),94.61,3907.5,No,2023-01-11
7993-LHMKH,Male,1,No,No,32,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),173.38,5642.79,Yes,2023-01-11
6065-ZIOHV,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,38.13,944.19,No,2023-01-11
1481-QMZZN,Female,1,No,No,43,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.16,3978.42,Yes,2023-01-11
5783-RIJUY,Female,0,Yes,No,24,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),98.23,2292.15,No,2023-01-11
2163-RQZCR,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),172.56,1389.68,Yes,2023-01-11
1087-OYAKY,Female,0,No,Yes,14,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,114.85,1654.1,No,2023-01-11
9605-GWGDU,Female,0,Yes,No,16,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),101.96,1631.38,Yes,2023-01-11
5991-XIMYG,Female,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,55.28,1658.61,Yes,2023-01-11
4328-JKPVT,Female,0,No,No,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,162.54,7027.49,Yes,2023-01-11
3828-FFIKN,Male,0,Yes,No,42,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,130.99,5426.46,Yes,2023-01-11
1501-LRYHD,Male,1,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,142.49,1169.32,Yes,2023-01-11
7801-ZTSBM,Female,0,No,Yes,9,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,150.11,1344.39,Yes,2023-01-11
4012-NUEOK,Male,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,59.82,3149.4,Yes,2023-01-11
2082-SCAAQ,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.02,786.58,Yes,2023-01-11
2377-RHUPR,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,189.32,7023.57,Yes,2023-01-12
2360-ABTOS,Male,0,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,61.3,1633.1,Yes,2023-01-12
3208-ZZTSJ,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),72.25,1658.57,No,2023-01-12
