customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,RecordDate
8957-SGXWX,Male,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),170.28,5855.43,Yes,2024-09-04
1982-SPAOB,Male,0,No,No,20,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,116.14,2359.36,No,2024-09-04
9518-QREKA,Male,1,Yes,No,28,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.24,2919.42,Yes,2024-09-04
9555-WYFTQ,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,148.19,3792.42,Yes,2024-09-04
3796-MBVSR,Female,0,No,No,28,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,125.89,3504.87,No,2024-09-04
5135-EVMZE,Male,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),57.08,844.11,No,2024-09-04
4931-ZLUUQ,Female,0,Yes,No,27,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),102.79,2713.44,No,2024-09-04
7449-TBFIK,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),48.83,1231.27,No,2024-09-04
1180-RLXGD,Female,0,No,No,33,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),99.22,3178.14,No,2024-09-04
7298-WPMZD,Female,1,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,113.04,2160.03,Yes,2024-09-04
9604-JFFXM,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,134.47,2714.82,No,2024-09-04
3096-VUHEX,Male,0,Yes,No,39,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.15,3355.1,Yes,2024-09-04
9841-EJAWM,Female,0,Yes,No,25,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),120.92,3015.52,No,2024-09-04
3220-UAZDX,Female,1,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,60.39,731.66,No,2024-09-04
4287-OBECB,Male,0,No,No,39,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),109.43,4282.76,Yes,2024-09-04
6072-JNFVU,Male,0,Yes,Yes,32,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),119.69,3784.21,No,2024-09-05
7465-BBNOZ,Female,0,Yes,No,53,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),114.72,6024.88,No,2024-09-05
5119-PPKHY,Female,0,No,No,17,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),111.71,1914.23,Yes,2024-09-05
4463-WUTWB,Male,1,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,41.82,821.9,Yes,2024-09-05
1544-HLUNQ,Female,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),147.49,7649.5,Yes,2024-09-05
7541-HHDTW,Female,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,73.66,3390.61,Yes,2024-09-05
1782-GQCLP,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),148.05,2052.56,Yes,2024-09-05
1641-TRIQZ,Female,0,No,Yes,39,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),150.25,5690.26,Yes,2024-09-05
6081-WIPGI,Female,0,Yes,No,20,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,118.82,2431.2,Yes,2024-09-05
6851-BNLUG,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),166.78,4481.72,No,2024-09-05
3260-NMQUH,Male,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,169.41,9048.4,Yes,2024-09-05
6742-RWQML,Male,0,No,No,27,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),105.71,2916.35,No,2024-09-05
3051-KCCOG,Male,0,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),53.01,1048.39,No,2024-09-05
3681-COOXB,Female,1,No,No,35,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),144.54,5093.42,Yes,2024-09-05
4744-CBJPD,Male,0,Yes,No,46,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),108.23,5032.96,No,2024-09-05
5489-TLCKT,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),163.34,4945.89,Yes,2024-09-05
7758-NIKRK,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,163.33,4483.85,No,2024-09-05
7122-KCDND,Male,0,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,143.82,7063.58,Yes,2024-09-05
4180-BFSBA,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.21,1791.66,Yes,2024-09-05
3007-FIGEN,Male,0,No,No,21,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),125.26,2680.83,Yes,2024-09-05
5334-PSWXO,Male,1,No,Yes,24,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,99.37,2370.19,Yes,2024-09-05
2311-BQQSC,Female,0,No,Yes,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),125.41,4199.67,No,2024-09-05
9105-GLOUZ,Male,0,No,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),145.48,4306.59,Yes,2024-09-05
6570-CFDKY,Female,0,Yes,Yes,46,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,103.21,4881.26,No,2024-09-05
7194-XFFUB,Female,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,46.65,1508.45,Yes,2024-09-05
6927-QTAQJ,Male,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,147.23,3100.77,Yes,2024-09-05
5020-VGTFZ,Female,0,No,Yes,4,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.12,443.06,Yes,2024-09-05
2622-VBQID,Male,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),133.75,3299.1,No,2024-09-05
6145-RRDXN,Female,0,No,Yes,41,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),135.79,5715.79,Yes,2024-09-05
4970-HBPJE,Female,1,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,127.48,2420.05,Yes,2024-09-05
3005-XIUWA,Female,0,Yes,No,53,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,119.38,6250.18,Yes,2024-09-05
1088-IPDLN,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,163.53,2289.64,Yes,2024-09-05
1136-GZUQO,Male,1,No,Yes,10,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,141.98,1434.3,No,2024-09-05
4673-HDWGP,Male,1,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,144.91,3559.43,No,2024-09-05
3529-JFWQL,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),147.51,437.07,Yes,2024-09-05
9309-BCYKE,Male,0,No,No,56,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,135.67,7707.84,Yes,2024-09-05
3761-SZOJP,Male,0,No,No,35,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),123.12,4407.54,Yes,2024-09-05
1147-ZCYDP,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),163.81,3271.08,Yes,2024-09-05
3876-FFIGX,Female,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),60.27,1285.86,Yes,2024-09-05
3711-JSVLZ,Male,1,Yes,No,57,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,145.03,8155.6,Yes,2024-09-06
6548-UWYIS,Female,0,No,Yes,26,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),120.91,3173.51,Yes,2024-09-06
2391-YTRJY,Male,0,Yes,No,17,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),146.32,2452.08,Yes,2024-09-06
1520-TFEJX,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,43.5,1343.67,Yes,2024-09-06
7994-QDBBH,Female,1,Yes,Yes,11,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,124.44,1373.15,Yes,2024-09-06
4624-ELXUJ,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),41.39,537.73,No,2024-09-06
5417-KALDW,Male,1,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,148.08,4211.63,Yes,2024-09-06
4489-GLUBH,Female,0,Yes,Yes,37,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),124.78,4656.44,Yes,2024-09-06
5589-TBLNZ,Female,0,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),158.24,1914.07,Yes,2024-09-06
5553-DZEPD,Female,0,Yes,Yes,11,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,100.94,1080.36,Yes,2024-09-06
1620-IBKDX,Male,0,Yes,No,49,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),125.93,6318.26,No,2024-09-06
7881-WEHHE,Male,1,No,Yes,28,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,117.41,3265.4,Yes,2024-09-06
6298-OVNZA,Male,0,Yes,No,38,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),111.96,4209.98,Yes,2024-09-06
8530-QOQXL,Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),48.25,1795.62,No,2024-09-06
3739-YRYOY,Female,0,No,No,11,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),111.86,1217.99,No,2024-09-06
4376-SQOZF,Male,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.06,2676.35,No,2024-09-06
9678-HJMTS,Female,1,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),35.08,784.51,Yes,2024-09-06
9456-ELCLP,Female,0,Yes,No,29,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),136.15,4059.74,Yes,2024-09-06
4140-KJBWV,Male,0,No,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,192.83,5247.8,Yes,2024-09-06
2285-FJCPL,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),40.75,791.11,Yes,2024-09-06
7103-TVHUD,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,132.34,5712.36,Yes,2024-09-06
1879-ZSCNH,Female,0,No,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.5,56.26,Yes,2024-09-06
1640-LQEJH,Male,0,No,No,11,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,136.3,1508.49,Yes,2024-09-06
7266-CVQRM,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),41.54,380.47,Yes,2024-09-06
5547-PKAXQ,Female,0,No,No,57,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),116.03,6584.88,Yes,2024-09-06
8930-ONFBK,Male,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,54.78,2314.51,No,2024-09-06
1689-BFXTM,Male,0,No,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.91,801.54,No,2024-09-06
9536-VLPEM,Male,0,Yes,No,39,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,77.33,2953.19,No,2024-09-06
1778-KBQGZ,Male,0,Yes,Yes,24,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),125.51,3022.05,Yes,2024-09-06
4987-ASVLI,Female,1,Yes,No,60,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),140.09,8259.68,Yes,2024-09-06
2903-DUHOH,Male,1,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),196.03,6319.96,Yes,2024-09-06
2661-EAJIE,Male,0,Yes,No,24,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,119.19,2835.38,No,2024-09-06
1291-UDIHC,Female,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,152.46,2306.49,Yes,2024-09-06
1794-PGZCQ,Male,0,No,Yes,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,148.62,2061.51,Yes,2024-09-06
6314-TVHXT,Male,1,No,No,22,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),157.19,3433.62,Yes,2024-09-06
8378-OBQEX,Female,0,Yes,No,49,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),132.13,6629.31,No,2024-09-06
9473-GKMEF,Female,0,Yes,No,34,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),135.59,4515.39,No,2024-09-06
7248-WWSCU,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,152.32,6395.8,Yes,2024-09-06
5352-RDWPX,Male,0,No,Yes,37,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),126.52,4558.44,Yes,2024-09-06
1002-CAHAG,Female,1,Yes,Yes,20,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,111.39,2251.22,Yes,2024-09-06
4707-WDNSC,Male,0,No,No,55,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,141.62,7851.29,Yes,2024-09-06
3250-CXIEJ,Male,1,No,No,24,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),151.88,3567.96,Yes,2024-09-06
5604-KOPWZ,Male,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,151.78,919.76,Yes,2024-09-06
7870-IPOTA,Female,0,No,Yes,56,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,121.38,6927.45,Yes,2024-09-06
8533-TQEJX,Female,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,49.38,1903.03,Yes,2024-09-06
5986-JMBWA,Male,1,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,175.84,2062.64,Yes,2024-09-07
2060-KCZON,Male,0,No,No,11,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,121.83,1324.35,No,2024-09-07
3236-KIAXR,Male,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),35.43,1277.84,Yes,2024-09-07
4314-DWEWU,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.28,588.96,Yes,2024-09-07
4280-VLTUL,Male,0,Yes,Yes,42,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,98.91,4187.23,No,2024-09-07
8877-MGEBK,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),156.12,4430.17,Yes,2024-09-07
7008-ABNNC,Male,1,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),47.23,1449.04,Yes,2024-09-07
6177-NGMLP,Male,0,No,Yes,16,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,151.88,2424.38,Yes,2024-09-07
2641-SBNQF,Male,0,No,No,24,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,144.44,3400.1,No,2024-09-07
4364-BFXFK,Male,0,No,No,14,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),74.05,1032.84,Yes,2024-09-07
7819-KHJMI,Female,1,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,182.39,8966.9,Yes,2024-09-07
7407-GIKOA,Female,1,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,165.4,7847.36,Yes,2024-09-07
1997-WDIFU,Male,0,No,No,33,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),119.96,3875.8,Yes,2024-09-07
7551-PTIFX,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,176.8,1972.37,Yes,2024-09-07
1819-XNRVQ,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),38.3,905.61,No,2024-09-07
5295-BRBPI,Male,1,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,42.18,996.2,Yes,2024-09-07
7059-EJIYH,Female,0,Yes,No,25,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.08,2700.21,Yes,2024-09-07
6569-OCBCQ,Female,1,Yes,No,21,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Mailed check,136.48,2947.53,No,2024-09-07
6228-QAQZX,Male,1,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),46.4,2598.36,No,2024-09-07
1725-OEROD,Female,1,Yes,No,17,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,117.57,1996.49,Yes,2024-09-07
5888-URYVL,Male,1,Yes,No,40,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,118.08,4756.87,Yes,2024-09-07
4785-HRFIF,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),137.99,7807.06,Yes,2024-09-07
7063-DSTJJ,Female,0,No,Yes,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),154.31,3904.06,Yes,2024-09-07
4014-PVITX,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),160.35,3583.63,Yes,2024-09-07
2651-TRKMI,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,54.41,767.19,No,2024-09-07
4804-IADMQ,Female,0,No,No,10,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),129.42,1256.76,Yes,2024-09-07
1056-RUHGP,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,125.61,4695.92,Yes,2024-09-07
7268-BVBSZ,Male,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,50.44,1546.86,Yes,2024-09-07
9143-XHFLX,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,107.9,953.8,Yes,2024-09-07
1071-ZTKLU,Female,0,No,No,35,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,103.74,3552.77,No,2024-09-08
5041-WKXBJ,Male,0,No,No,7,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),139.57,964.47,No,2024-09-08
7321-NDOKV,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),130.75,3509.25,Yes,2024-09-08
8182-LBQYY,Female,0,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,127.39,4233.11,Yes,2024-09-08
2289-JTLLK,Female,0,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),135.39,5121.3,Yes,2024-09-08
5501-GTABH,Female,0,No,No,39,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),111.75,4470.91,Yes,2024-09-08
5151-ZRAOM,Female,0,Yes,No,27,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,152.77,4118.88,Yes,2024-09-08
2037-KRQTT,Female,0,Yes,Yes,46,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,109.53,5183.81,Yes,2024-09-08
5196-KCJCZ,Male,1,No,No,47,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,138.05,6345.01,Yes,2024-09-08
4500-TKHLY,Male,0,Yes,No,33,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),127.67,4130.79,Yes,2024-09-08
6116-GDHBO,Female,0,No,No,32,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),138.85,4556.87,Yes,2024-09-08
1317-HBDHP,Male,0,Yes,No,33,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,124.57,4173.1,Yes,2024-09-08
5988-LNLEP,Female,0,Yes,Yes,18,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),112.41,2022.1,No,2024-09-08
3679-EZUDT,Male,0,No,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),139.67,4936.24,Yes,2024-09-08
7653-CAKPF,Male,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),161.26,6192.24,Yes,2024-09-08
2916-SOYOG,Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),168.32,5750.01,Yes,2024-09-08
9784-ROZNK,Female,0,Yes,No,52,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),135.13,7052.75,Yes,2024-09-08
9523-MPOQX,Male,0,No,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),164.34,2313.8,Yes,2024-09-08
